Open,High,Low,Volume,Adj Close
9305,9340,9190.200195,6868,9043.678711
9293,9555,9250,17922,9190.459961
9399.900391,9600.25,9265.099609,9435,9114.324219
9330,9430,9207,8992,9093.683594
9246,9342,9161,5529,9010.392578
9319,9338,9156,5534,9007.59668
9250,9285,9130.099609,6077,8977.447266
9176,9620,9165,40468,9354.498047
9500,9824,9350.049805,34852,9361.704102
9575,9575,9230,24224,9123.150391
9399.900391,9470,9300,8228,9152.318359
9330,9388.75,9230,6964,9064.146484
9300,9754,9240,48413,9339.803711
9540,9666,9495.099609,9617,9334.163086
9600,9600,9350,5621,9199.301758
9460,9520,9320,6988,9179.242188
9390,9599,9359.700195,23848,9302.087891
9439,9559.900391,9345,6526,9183.216797
9344.599609,9420,8901.049805,12585,8781.226563
8980,9049.900391,8760,11254,8630.275391
9001,9057.950195,8656,14996,8508.264648
8505.049805,8848,8411,7781,8434.262695
8635,8699.950195,8313,7726,8221.719727
9344,9344,8342.049805,6805,8264.335938
8400,8599.700195,8210,10732,8199.550781
8400,8535,8320.049805,9794,8199.402344
8370,8493.5,7780.049805,15812,7808.449219
8100,8100,7700,17239,7669.124512
8000,8000,7626.100098,11395,7608.853027
7650,7970,7650,11766,7702.864258
7900,8100,7775,11565,7874.850586
8050,8255,8050,14211,7997.944824
8189,8199.799805,7860,9385,7811.538574
8045,8215.25,7953,5279,7822.573242
7981,8025.200195,7850.100098,7214,7716.252441
7839.950195,7839.950195,7651,5887,7524.013184
7726.700195,7726.700195,7201.100098,10407,7091.077148
7231.100098,7469.700195,7041.049805,9279,7256.983398
7499,7532.100098,7359,5302,7307.692383
7469,7575,7442,5450,7358.007813
7501.100098,7559.950195,7225.600098,7732,7169.593262
7347.399902,7349.950195,7150,6991,7107.016113
7255,7349.899902,7222.049805,3528,7135.558594
7350,7380,7265,4078,7157.626953
7218,7350,7210.100098,4485,7078.719727
7295,7295,7161,3881,7041.449219
7259.899902,7510.350098,7259.899902,30518,7196.614258
7390,7395,7267,7057,7145.662598
7330,7330,7200,6617,7065.282227
7160,7285,7151.299805,6486,7040.958984
7249,7261,7170,5301,7044.194824
7250,7285,7166.5,14617,7064.352051
7252,7450,7252,21367,7215.299805
7420,7525,7351.100098,15605,7264.730957
7400.049805,7462,7288,6827,7186.316895
7332,7384.5,7155,7488,7042.233887
7270,7270,7025,7208,6924.23877
7100,7100,6636.200195,11355,6542.555176
6700,6888,6549,12869,6470.318359
6690,6800,6550,9223,6556.09082
6665.049805,6919.899902,6620,11491,6547.656738
6675,6772,6542,6431,6452.809082
6600,6675,6400,8979,6327.805664
6547,6562.700195,6460,4683,6389.350586
6580,6580,6460,3411,6366.497559
6450.149902,6600,6425,6250,6448.053223
6599,6675,6551,3953,6490.032715
6649,6742,6567.049805,8387,6507.883789
6665,6725,6555,4216,6461.833496
6641.899902,6700,6600,6826,6523.429688
6650,6655,6138.899902,13225,6057.87793
5935.200195,6149.950195,5860.049805,11115,5960.006836
6100,6100,5866,10465,5802.378906
6000,6118,5880,5968,5815.85498
5984,6138,5904,8242,6000.925293
6101,6175.100098,5900,9005,5823.674805
6000,6000,5920.049805,4076,5877.873535
6025,6099,5736.700195,5135,5771.000977
5850,5870,5501,9426,5453.38916
5555,5710,5325,23926,5480.880371
5575,6125,5575,20606,5958.875488
6110,6279.950195,6090,12802,6097.516602
6200,6280,6125,10973,6093.634277
6205,6240,6115,6203,6048.483887
6140,6199,6075,10554,5987.695313
6137.799805,6139,5875.100098,7943,5811.133789
5816,5979,5816,4840,5809.266113
5821,5919.049805,5750,4647,5714.787598
5869.950195,5870,5766,4743,5695.557617
5840,5840,5530.200195,8844,5480.633789
5603,5689,5540,5807,5468.977539
5518,5769,5518,8726,5570.78418
5734,6048.899902,5665.100098,14469,5884.365234
5950,6050,5860,11094,5883.037598
6070,6098,5910.549805,7172,5876.102051
5959.850098,5959.850098,5750,5874,5748.624512
5890,6100,5805,11414,5927.546387
6052,6180,6052,14110,6032.105469
6075,6200,6025,8974,6070.419434
6090,6265,6060,11692,5997.13916
6090,6549,6090,33953,6399.738281
6450,6809.899902,6280,63002,6532.134277
6722,6865,6690,22254,6612.989746
6670.950195,6780,6625.149902,13107,6550.578125
6743.299805,6743.299805,6551.100098,10475,6503.116211
6647.950195,6647.950195,6435.100098,7253,6356.06543
6490.049805,6628.899902,6490.049805,8552,6414.099609
6549.950195,6580,6495.049805,6989,6414.786621
6521.049805,6689.950195,6521.049805,8340,6446.606934
6555.049805,6640,6555.049805,6729,6495.543457
6642,6660,6420,10301,6341.410156
6451.049805,6500,6290,7215,6211.324219
6345.049805,6429.899902,6315,6459,6225.045898
6395,6419.799805,6210,11663,6168.437988
6374.950195,6521,6310.100098,15641,6388.770996
6415,6620,6415,8817,6457.723633
6600.049805,6609.950195,6500,5961,6438.19873
6567.450195,6675,6500,13700,6432.246094
6545.049805,6775.049805,6510,31604,6526.479004
6629.950195,6714,6501,13650,6406.130859
6501.049805,6594,6489.75,6305,6400.67334
6500.149902,6592,6475,6669,6464.606445
6600,6600,6500,5754,6410.36084
6530.149902,6790,6530,15564,6463.08252
6581.149902,6675,6580,5594,6513.445313
6596,6831.25,6596,17420,6664.136719
6792,7504.950195,6775.850098,157893,7327.693848
7480,7480,7270.200195,45600,7202.231445
7309.899902,7359.399902,7201,19821,7158.262695
7230,7319.899902,7170.200195,9696,7077.408691
7150.649902,7318,7150.649902,15743,7078.294922
7248,7274.600098,7100.100098,7649,7006.685547
7125,7185,7001,7943,6918.010254
7023.950195,7065,6868,9300,6770.467285
6851.049805,6947.700195,6832.5,8492,6793.877441
6907.149902,7175,6836,28373,6820.682617
6960,7120,6960,15780,6878.52002
7000,7149,7000,9631,6917.716797
7012,7105,6900,10705,6914.32373
7037.149902,7148,7010,12797,6941.077637
7059.950195,7099,6962.399902,4732,6872.567871
6987.049805,7200,6900,9412,6955.243652
6980,7090,6980,2869,6926.865723
7075,7090,6910.700195,5589,6828.846191
6980,7080,6905,10378,6864.945801
7012,7025,6910,4915,6811.828613
6931.049805,6994.5,6931.049805,2870,6837.501953
6935,7009.899902,6820,6182,6737.908691
6838,6930,6755,7796,6676.580078
6800,6865,6711,5863,6621.153809
6780,6800,6502.5,16601,6438.148438
6749,6749,6560.25,5757,6555.396484
6708.899902,6749.799805,6611,3075,6553.873047
6690,6822.950195,6680,6611,6676.136719
6780,6944,6780,11017,6772.977051
6815,6885,6760,6725,6673.777344
6839.799805,6852,6741.200195,3882,6644.365723
6787,6841,6601.5,5218,6639.250977
6732,6919,6732,6058,6775.09082
6886,6975,6857.25,9858,6766.58252
6919.950195,6924,6825,3268,6746.910156
6860,6899.950195,6785,5005,6693.597656
6800,6820,6700,4569,6637.629395
6748.049805,6915,6741.100098,5239,6734.860352
6820,6872,6733.25,5036,6662.515137
6712.049805,6910,6712.049805,11982,6705.352051
6825,6898,6716,4104,6632.021484
6777.75,6790,6515,4986,6489.297852
6670,6699,6525,4746,6465.149414
6593.049805,6659,6225.100098,36463,6207.043945
6320,6470,6220.049805,19967,6325.179199
6500,6666,6470,14198,6444.295898
6535,6635,6510,4677,6468.050781
6650,6915,6614,27807,6733.041992
6910,6919,6710.799805,11048,6659.316895
6775.049805,6873.75,6660,14375,6587.856445
6720,6945.350098,6710,13510,6774.108398
6850,7023.700195,6801,14179,6856.927246
6954,7050,6920.899902,16138,6829.878906
6988,7032.899902,6920.25,7134,6832.633301
6950,7161,6950,16263,6984.60498
7121,7324.899902,7101.950195,28841,7121.523926
7232,7432,7232,20662,7259.185059
7355,7515,7320,26994,7339.743652
7525,7536.5,7430,17659,7378.005859
7388,7532,7311,11534,7383.712402
7492,7855,7455,38496,7630.99707
7730,7860,7690,15324,7590.619141
7729,7950,7631.5,31558,7658.390625
7800,7898,7702.399902,18884,7611.914063
7750,7809.850098,7402.25,23121,7309.152344
7460,7573,7430,13535,7422.220703
7555,7681,7535.100098,9690,7481.435547
7592,7654.850098,7440,7974,7332.269043
7430,7454,7320.049805,6752,7238.773926
7311,7463.5,7052.25,34861,6985.6875
7110.049805,7250,7011,15691,7090.834961
7240.100098,7385,7088.049805,20119,7021.489746
7150,7172.100098,7032,7122,6952.488281
7021,7099,6952,8534,6918.946289
7100,7308.950195,7060.049805,19157,7077.901367
6998,7215.450195,6891.350098,13810,7062.214355
7009,7238.850098,6950.100098,13762,7065.358398
7008.700195,7382,7008.700195,14771,7175.670898
7385,7450.049805,7317.25,20124,7260.888672
7351.049805,7367,7211,12812,7187.430176
7305,7348.950195,7100.649902,8209,7027.229004
7146.049805,7233,6781,13140,6719.026367
6828,6950,6650,8552,6635.137207
6844,6844,6501,6911,6438.821289
6399.899902,6500,6270,9917,6294.611816
6400.049805,6650,6316,7961,6472.032227
6600,6673,6500,8561,6473.509277
6585.049805,6678.600098,6501.549805,5515,6468.441406
6575,6620,6310,21451,6264.694336
6366.049805,6480,6190,4941,6129.389648
6310,6475,6230.100098,9895,6309.126465
6479.899902,6638.399902,6425.649902,15304,6513.509766
6630,6899,6590.149902,16175,6737.036133
6844,6992.5,6767,8320,6846.362793
6925,7274,6815.100098,18043,7124.992188
7300,7370,7200,13833,7133.652344
7250,7315,7172,8179,7130.847656
7319,7319,7053.149902,7405,6982.649902
7050,7080.299805,6808.799805,7511,6773.641602
6929.950195,7090,6850.049805,11947,6755.485352
6900,6960,6855,7317,6766.212402
6949.850098,7065,6915,13869,6917.999512
7089,7149,7030.049805,8387,6959.869629
7000,7130,6962.149902,8805,6967.692871
7105,7150,7051.100098,5775,6969.908203
7115.700195,7145.549805,7005,5245,6920.655762
6929,6990,6683,12352,6629.67627
6730,6750,6580,6416,6556.119141
6709.950195,6725,6505,5262,6459.142578
6680,6740,6620,5224,6607.239746
6726.049805,6787,6600,4974,6535.79834
6550,6684.950195,6500,12395,6544.654785
6621,6695,6550.200195,4000,6512.083008
6597.950195,6700,6481.149902,2665,6433.361328
6600,6644,6450,5473,6369.447754
6510,6575,6410,2519,6342.730469
6625,6640,6500.049805,2831,6459.142578
6595.549805,6639.899902,6552,2520,6482.316406
6666,6787,6573.149902,6285,6499.930664
6645,6885,6616.049805,4268,6619.785156
6727,6821.049805,6710,6028,6639.860352
6790,6790,6725,2284,6641.534668
6795,6830,6721.149902,3267,6641.091797
6725,6739.950195,6485,7554,6465.341797
6620,6624,6577.049805,5275,6500.077637
6570,6650,6510,5001,6458.995605
6600,6617.850098,6490,3707,6420.420898
6551.049805,6598.950195,6448,5105,6365.214844
6569,6630,6390,6627,6467.163086
6655,6950,6655,6554,6652.849609
6800,6921,6725,14947,6714.206055
6819.950195,6873,6680.350098,3103,6607.584961
6685,6811.450195,6625.5,2610,6633.673828
6679.600098,6769.950195,6632,2865,6566.927246
6750,6790,6711.25,2283,6623.631836
6750,6850,6686.149902,8310,6699.978516
6790.049805,6864.950195,6715,7668,6694.120605
6810,6845,6720,4350,6640.268066
6770.049805,6856.350098,6690,2807,6639.333984
6797.899902,6797.899902,6651.600098,4743,6647.160156
6743.899902,6774.899902,6562.200195,4082,6472.563477
6579.75,6599.049805,6400,3037,6328.38623
6425,6425,6325,2421,6284.87207
6372,6475,6341.5,4620,6357.576172
6475.049805,6525,6378,2904,6379.826172
6451.149902,6478,6330,3601,6311.993652
6432,6524.899902,6375,8347,6324.496582
6424,6769,6400,10201,6625.059082
6755,6949.899902,6730.100098,6260,6771.400879
6900,7145,6760,35478,6824.465332
6899.950195,6999,6811.100098,12493,6853.60498
7025,7199,7001.049805,11789,6947.672852
7091,7450,7065,26288,7277.42627
7449.899902,7650,7385,22510,7490.711426
7610,7734.950195,7456.049805,17846,7442.42334
7572,7598.950195,7306,10264,7214.368164
7289,7325,7165.100098,7392,7122.123047
7450,7450,6935,8268,6883.631348
6989.950195,7019.899902,6872,7289,6862.762207
7000,7140,6931.049805,6485,6863.008301
6985.049805,7100,6975,5576,6933.497559
7099,7198.950195,6961,7661,6898.302734
6938.049805,7050,6938.049805,5364,6906.867188
7040,7070,6910,5136,6852.916016
6979.049805,7075.950195,6775,7182,6752.54834
7080,7080,6820.049805,4536,6853.310547
7048.950195,7064.950195,6815,5633,6856.26416
7075,7151,6911.25,1666,6850.998047
7020,7020,6751,3034,6700.519043
6847.899902,6860,6590.049805,6095,6510.563965
6614,6975,6530,12546,6812.848633
6900,7104,6811.299805,14736,6870.883301
6980,7040,6871.100098,4210,6835.293945
6950,7130,6950,12459,6959.337402
7090,7100,6981,3368,6902.682617
7021,7087.549805,6915,15716,6848.880371
6930,6999,6891,2814,6849.767578
7001.049805,7005,6920,1586,6865.763672
7009.049805,7285,7009,25448,7129.26123
7272.700195,7355,7151.100098,13437,7098.691895
7215,7346,7159.649902,17888,7184.44043
7315.049805,7375,7235.5,7293,7148.308594
7240,7298.450195,7164,10306,7112.328125
7276.850098,7420,7230,8583,7169.377441
7295,7360,7141.100098,4065,7048.583008
7290,7290,7170,10383,7080.184082
7201,7272.649902,7100.399902,3882,7003.247559
7215,7250,7105.049805,3678,7067.730469
7190,7245,7180,3259,7092.588379
7231.049805,7460,7182.149902,10871,7297.803711
7447,7489.950195,7338,4568,7277.180176
7350,7793.049805,7280,21584,7558.03418
7657,7940,7657,19422,7802.17334
7910,8350,7880,20715,8172.698242
8309,8470,8161,19320,8255.955078
8350,8360,8129,10683,8075.82373
8248.900391,8516,8248.900391,15276,8241.051758
8449,8449,8252.5,6655,8176.202148
8295,8547.950195,8270.099609,13440,8371.091797
8495,8775,8357.299805,37606,8502.264648
8614.150391,9350,8614.099609,51178,9160.75293
9250,9690,9250,46307,9286.349609
9395,9643,9350,23056,9310.728516
9539.950195,9975,9441,35401,9708.991211
9838.049805,10014.79981,9626,23394,9565.331055
9808.849609,9890,9630,21614,9645.727539
9800,10155,9670,28699,9915.476563
10047,10115,9292,29264,9289.015625
9494,9648,9222,33259,9461.205078
9678.099609,9680,9310,12790,9308.410156
9450,9473,9216,20231,9178.863281
9350.049805,9764.599609,9350.049805,15950,9561.730469
9710,10000,9710,34386,9731.149414
9850,9918,9671.5,9250,9630.867188
9782.150391,10175,9720.099609,33568,9796.046875
9800,9820,9543.5,9291,9507.6875
9635,9774.799805,9522.299805,7997,9458.68457
9512.349609,9730,9460,7908,9445.553711
9800,9928.200195,9600.349609,10740,9690.78125
9949,10075,9810.5,16328,9902.841797
9999,10299.90039,9999,19173,10098.66504
10291.90039,10344.7002,10040,9726,9957.521484
9999,10155,9931.049805,10303,9886.455078
10147,10147,9782.049805,6841,9711.951172
9870,9940,9621,7315,9578.411133
9610.049805,9839,9610.049805,6511,9573.473633
9695,10700,9641,29985,10440.66797
10620,10932,9995,43364,9939.260742
9998.950195,10355.5,9800,34547,9767.374023
9894.700195,10030,9601,16613,9555.609375
9780,9990,9700,18657,9737.12207
9860,9975,9800,9445,9773.738281
9800,9921,9575,37317,9548.108398
9790,9990,9700,12820,9803.693359
9956.049805,10569,9900,36123,10362.00195
10550,10600,10307,13049,10208.71973
10350,10750,10262.09961,32881,10519.82617
10601,11084,10400,46662,10811.29199
11000,11010,10682,16660,10624.44922
10675,11070,10611,25451,10569.76953
10699,10999,10671,15088,10582.30371
10825,11000,10589.29981,25549,10521.70117
10661,10860,10600,10528,10617.24609
10790,11145,10732.5,30844,10839.91699
11050,11294,10951.2002,33014,11063.0791
11220,11422,11171.5,22220,11232.06152
11313,11500,11300,20805,11237.48535
11210.29981,11538,11180,16275,11080.25391
11278.40039,11475.5,10957,9868,11056.07324
11191.59961,11485,11050,17626,11294.34082
11480.79981,11578.79981,11175,48524,11085.3877
11279.2002,11449,11210.09961,16547,11134.24414
11341.90039,11520,11280,17781,11328.09375
11519.90039,11550,11241,18930,11118.55273
11275,11345,11180,12837,11082.52441
11206,11260,10250,31541,10217.50098
10109.2002,10664,9872.200195,17273,10454.28809
10600,10725,10250,15458,10218.3916
10240,10600,10200,12925,10232.90137
10444,10700,10401,23943,10456.06738
10590,10593,10125,13240,10097.38184
10389.2002,10499.79981,10011,9162,9922.979492
10085,10350,10055,7006,10192.92676
10251.09961,10538,9980.75,9494,10327.35938
10458.59961,10568.79981,10250,9498,10174.37207
10207.59961,10440,10050,5138,10225.49902
10385.09961,10619.2002,10385.09961,6452,10403.85449
10682,10690,10225.09961,8360,10147.71875
10259.2002,10350,10185,5301,10146.93359
10350,10600,10210,10512,10411.54981
10550,10874,10390.40039,14751,10693.3418
10973,10973,10801,7935,10763.91602
10950,11150.2002,10801.09961,12199,10901.60645
11001,11001,10740,7577,10650.11328
10790.2002,10967,10586.5,8141,10773.68457
10700,10901,10555,7469,10466.625
10550,10680,10380,10154,10520.71484
10808.59961,10810.2002,10477.90039,7631,10430.30566
10690,10852.90039,10630,15258,10598.78809
10850,10877,10720,5285,10651.89063
10777,10777,10600.79981,9244,10577.07129
10820,10908.29981,10380.09961,10549,10351.73731
10465.90039,10748.59961,10450,12418,10518.44434
10661,10709.5,10505,5891,10397.92969
10547.79981,10600,10340,7217,10245.23828
10400,10545,10400,7060,10316.30371
10540,10590,10186.29981,7553,10090.77051
10250,10293.79981,9997.950195,7488,9974.891602
10200,10225,10051.2002,8392,10046.65039
10190,10308.79981,10050,6817,10128.9668
10299.7002,10320,10120.2002,7889,10035.39746
10192.2002,10220,9982,9213,9904.224609
10064.40039,10100.29981,9936,6439,9855.8125
10052,10140,10000,5540,9985.257813
10151,10204.90039,9826.650391,9572,9733.320313
9990,10094.29981,9892.950195,16313,9902.446289
10066,10286.09961,10020,10334,10010.33106
10204.79981,10240,10075,6082,10013.87988
10149,10350,10140,10157,10106.95703
10231.5,10645,10140.5,20720,10475.01563
10612,10710,10480,11641,10364.86328
10470,10550,10420.09961,6748,10327.35938
10499,10609,10485.09961,6741,10398.71973
10530.79981,10600,10460,4555,10340.88184
10421,10480,10220,6812,10139.72168
10300,10340,10080,5593,9980.913086
10204.7002,10249,10112,5065,10058.69043
10199.40039,10250,10035.09961,2908,9947.256836
10140,10265,10080,3253,10092.94336
10300,10310,10072,6419,9984.46875
10061,10180,10001,4462,9923.274414
10039.90039,10040,9901,4128,9805.125
9999.950195,10049.79981,9903.049805,7009,9812.576172
9935.099609,10325,9900.900391,45950,10029.47461
10258.2002,10296.5,9860.150391,18802,9794.418945
10125,10125,9580,11090,9539.322266
9672.900391,9809,9613.700195,9368,9630.966797
9828,9830,9553.799805,13056,9467.712891
9601.599609,9777,9521.299805,7871,9610.487305
9734.950195,9843.950195,9715,5969,9679.431641
9808,10440,9711.099609,24033,10223.72168
10490,10721,10263.2002,20608,10524.45508
10660,10697.90039,10460,9935,10369.14941
10500,10940,10280,39269,10573.62109
10711,10870,10616,18093,10547.45703
10685,10790,10534,10992,10517.74121
10685,10750.5,10610.5,6433,10525.73535
10681,10821,10550,12545,10581.22266
10715,11015,10635,35262,10712.53125
10938.79981,11010,10770,21128,10692.29297
10830,11138,10740.09961,26687,10933.39453
11080,11214,10972.09961,15376,10876.62305
11040,11109.2002,10777,15970,10699.69824
10837.29981,10871.40039,10681,7265,10577.46973
10723,10900,10602,13986,10508.06348
10650,10719,10151.59961,12678,10267.25977
10426,10444.79981,9866,19048,9847.805664
9975,10099,9875,12569,9899.291016
10030,10180.59961,9982,7230,9921.111328
10080.5,10236,10060,4821,9958.235352
10125,10138.90039,10020,3977,9958.433594
10092,10196,10015,6816,9913.607422
10050,10200.09961,10000,11056,9962.876953
10399,10399,10131.2002,6173,10076.90918
10277,10349.7002,10180,3829,10072.66504
10194.79981,10220,10110,4210,10009.77246
10178,10455,10168,17985,10269.92578
10470,10584,10182,17177,10119.06445
10675,10675,10181.29981,15772,10100.99902
10323,10495,10180.09961,14424,10179.09473
10358,10500,10271,7061,10218.58594
10299,10384.2002,10165.09961,6595,10056.47266
10210.2002,10345,10101,8360,10033.46582
10214.7002,10290,10080.09961,6749,9992.989258
10145,10251.2002,10060.09961,6382,10083.12793
10220,10330,10195,5460,10074.83691
10280,10410,10100,17286,10143.35254
10331,10420.09961,10220,11685,10142.36621
10300,10355,10220,8326,10108.99707
10390,10690,10260,29077,10473.50977
10590.79981,10674,10451,13905,10344.86328
10505,10575,10212,7645,10196.36914
10300,10350,10213.29981,6445,10121.33691
10298.90039,10388,10250,8211,10172.67773
10309.90039,10445.5,10252,7169,10147.00781
10270,10398.90039,10270,4777,10211.18457
10272,10482,10200,5722,10095.76856
10250,10310.29981,10205,3119,10102.77734
10304.40039,10304.40039,10151,4983,10047.88281
10298.7002,10450.09961,10125.09961,6258,10033.17188
10200,10269,10095,6228,10064.76465
10199.79981,10250,10150,2816,10032.08398
9710,10265,9710,4059,10076.90918
10206.5,10378,10172.29981,5634,10126.07617
10298,10333,10095,7447,10006.81055
10025,10125,9900,12444,9840.352539
9998.950195,10300.59961,9865,30187,10045.11621
10235,10278,10080,18518,10034.84961
10169.5,10330,10163.79981,7421,10162.31152
10305.5,10420,10233,11439,10119.85547
10228.59961,10344,10170,5424,10143.64844
10274,10400,10259,5785,10176.42871
10349.7002,10398,10260,6092,10154.89941
10250,10295,10166,5667,10069.6709
10200,10257.5,10081,6104,9977.626953
10029,10172,10029,3884,10010.81152
10200.5,10229,10100,4143,10029.17969
10117.5,10280.2002,10004.09961,6549,9943.949219
10100.5,10159,10005.09961,2471,9913.138672
10094.90039,10129.90039,9770.049805,7885,9766.578125
9950,10040,9921.150391,5310,9877.288086
10050,10135,9990,6516,9945.332031
10110.29981,10110.29981,9990,2580,9885.583008
10065,10101.5,9990,6196,9876.199219
10098.79981,10130,10025,17490,9921.533203
10123.79981,10700,10050,36055,10386.48828
10526.2002,10999.40039,10451,31404,10807.89551
10901,11138,10860.5,12182,10767.60059
10907,11250,10801,16748,11041.2627
11205,11825,11185,47880,11497.13477
11731.79981,11819.90039,11570,19921,11621.17481
11909,11948,11700,20324,11640.23535
11861.90039,12184.2002,11810.2002,24899,11989.64356
12180,12323,11985,16679,12089.49023
12300,12480,12250,23038,12166.82324
12340,12370,12000.2002,13982,11936.80859
12125,12209.2002,12005.29981,10045,11991.62012
12155.79981,12300,12114,8556,12077.24316
12278,12500.79981,12056.09961,14293,12213.8291
12472,12589,12202.2002,14373,12336.88086
12492,12630,12400,14748,12379.94043
12499.5,12590,12412,6371,12297.67773
12504,12648,12440,8998,12442.16113
12601,12750,12580,7548,12565.80469
12750,12818,12490,16265,12351.99219
12508,12760,12508,6582,12537.2627
12745.2002,12850,12700,7164,12659.92285
12927,13380,12879.79981,20619,13078.8584
13312.40039,13435,13256,12217,13150.95215
13351,13366,13124.2002,10213,13114.31348
13240,13418.40039,13221.29981,7307,13195.29395
13375,13440,13265,7509,13123.89258
13301,13420,13200,10356,13180.58008
13400,13850,13380,33042,13615.41797
13787.79981,13874,13612.59961,13819,13477.94434
13903.90039,13903.90039,13460,7241,13306.2002
13488,13585.7002,13225,10982,13341.36133
13529.79981,13622.79981,13465,10540,13389.55566
13475,13704.79981,13360,9331,13237.86328
13372,13474.2002,13252.2002,7257,13118.45996
13399,13450.5,13242.90039,5817,13170.90137
13394.2002,13510,13351,5446,13283.09082
13460,13570,13350,4692,13253.26953
13250,13474,13072.2002,5692,13069.77246
13244,13332.79981,13025,7752,12901.88379
13075,13351,12930.2002,5805,13121.22852
13372,13420,13230,2870,13095.94336
13191.5,13388.79981,13025,4938,12898.42481
13094.7002,13248.79981,13009,5011,12955.09668
13134,13216.79981,13035,4026,12994.65918
13198,13315,13140,4732,13075.66113
13228.79981,13390,13200,5085,13088.61719
13234,13250,13060,4714,13002.4707
13372.79981,13372.79981,13187.09961,4631,13100.28613
13298.79981,13449,13050,10910,13025.31934
13250,13530,13220.2002,16332,13261.7959
13490,13490,13260,5103,13167.04688
13251,13401,13115.5,6593,13061.41797
13279.79981,13297,12865,8151,12766.19238
12900,12902.79981,12247,12818,12178.60938
12353.5,12551.7002,12015,14508,12349.8125
12590,12590,12382,4319,12326.57031
12695.90039,12695.90039,12412.29981,5316,12482.0459
12644,12750,12555.5,4809,12550.28809
12621,12698.5,12301.5,5010,12218.06836
12365,12505,12160,12339,12252.8877
12400,12415.2002,12250,5098,12160.0166
12297.2002,12300,12126.7002,4374,12086.43066
12339,12550.59961,12060,7171,12066.94922
12260.90039,12314.5,11261.09961,26188,11302.43066
11379,11694.7002,11111.7002,6928,11445.74121
11669,11780,11418,10373,11465.81738
11684.29981,11970,11625,6343,11772.2168
11970,12256,11925.09961,7783,12047.66309
12170,12642,12133.2002,10505,12459.00098
12756.5,13020,12550.29981,15067,12834.83106
13124.2002,13124.2002,12851,10582,12768.07031
12555,12973.79981,12480.90039,8673,12645.5293
12888,12888,12580,5187,12518.63867
12501.5,12975,12390,11171,12782.11523
12917,13000,12685,6699,12572.44141
12650,12680,12500,3817,12463.74707
12724.79981,12840,12138.29981,9481,12258.62207
12302,12468,11901,9425,11835.21973
11976,12067.90039,11602,11199,11545.92578
11799.5,11799.5,11510,5198,11482.63184
11750,11810,11625,6320,11548.10547
11742,11781,11263,7790,11490.54297
11776.79981,12238,11581.5,11383,11840.46094
12140,12140,11900,4792,11941.3418
12180,12234,11972,5004,12057.05664
12050,12567.2002,11810,6627,11853.91016
11935,12028,11750,5789,11643.64551
11801,11970,11777,3660,11756.19434
11801,11980,11780.2002,2377,11698.04199
11855,12116.29981,11485,8057,11420.62109
11512,11800,11432.40039,6489,11566.69727
11890,12567.2002,11560.09961,5808,11547.70703
11680,11800,11450,3298,11584.7959
11813,11979.7002,11650,4344,11735.52734
11876.5,12394,11876.5,17019,12214.31543
12549,12549,12201,11372,12168.62109
12304,12970,12270,32151,12759.96289
12930,13270.29981,12801,15037,13079.41797
13224,13920,13050,30925,13676
13815,14139.2002,13568.29981,44291,13522.70313
13700,13890,13450,11391,13443.5752
13627,13816.5,13600,11217,13513.60254
13820,13825.79981,13118,12477,13232.51856
13450,13640,13305,12963,13248.34375
13550,13660,13280,15379,13418.6543
13588.29981,14226.90039,13405,24313,13963.91016
14170,14330,14042.09961,18227,14028.39258
14210,14705,14016,29703,14456.34375
14600,14895,14512.29981,19463,14578.29395
14752,15008.7002,14720,14646,14674.72266
14899.79981,14900,14575.5,8509,14492.04981
14610.09961,14928.79981,14610.09961,13029,14687.2832
14800,15250,14800,17167,14986.16797
15030,15330,15030,10937,15012.17969
15204,15204,14921,9062,14827.92481
15030,15220,14975,7887,14836.72656
14986,15250,14986,12352,15016.1377
15190,15499,15190,12226,15204.74316
15345,15375,14810,11765,14752.75977
15140,15380,14823.7002,10207,15100.29981
15297,15450,15218.79981,7563,15228.28125
15350,15450,15235.09961,5521,15213.44824
15448,15448,14916,9254,14974.8916
15142,15240,14900,11287,14840.87891
14960,15180,14871.09961,6501,14731.69043
14805.40039,15138,14805.40039,6048,14867.87891
14979.90039,15422,14920.2002,11208,15002.88281
15050,15350,15050,8228,15107.12793
15150,15310,15108,4986,15033.83789
15200,15359.90039,14928,8512,14827.82422
15200,15210,14721,9016,14590.45508
14700,14719.79981,14355,8600,14301.56152
14400,14775.5,14400,5765,14516.67578
14470,14569,14257.09961,7936,14174.07617
14325,14569,14213,7422,14154.88867
14399,14400,14145.29981,5908,14141.24121
14060,14394.79981,14060,6162,14009.4043
14230,14275,14020,8130,13954.41016
14050,14050,13620,8605,13618.14258
13700,13769.90039,12700,19777,12791.31152
13000,13308,12180,17951,12170.89648
12598,12908,12251,18072,12513.69336
12759.90039,12825,12280.79981,6413,12219.75195
12470,12710,12456.5,10913,12386.7002
12700,13020,12605,10404,12784.39063
12875,12980,12760,8718,12776.77539
12950,13084,12760,7963,12664.22363
12750,12750,12253.09961,12296,12170.69727
12475,12553,12280,9049,12295.51563
12510,12661.5,12070,14767,12135.38965
12225,12300,12050,6574,12073.97168
12498,12528.7002,12260,8145,12339.13086
12450,12675,12435,7639,12364.05371
12412,12744.59961,12412,6834,12522.49512
